Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
BAJAUTOFIN,EQ,16 05 2002,67.55,66,67,65.2,65.3,65.8,65.81,6236,410370.75,,5906,94.71
BAJAUTOFIN,EQ,17 05 2002,65.8,61.1,64,61,62,62.6,61.97,2335,144688.75,,2185,93.58
BAJAUTOFIN,EQ,20 05 2002,62.6,59,61.4,59,59.5,60.45,60.78,14318,870186.7,,12896,90.07
BAJAUTOFIN,EQ,21 05 2002,60.45,58,59,55.7,55.7,56.2,56.99,3014,171762.5,,2964,98.34
BAJAUTOFIN,EQ,22 05 2002,56.2,53.1,57,53.1,56,56.75,55.87,4850,270968.25,,4430,91.34
BAJAUTOFIN,EQ,23 05 2002,56.75,56,56.25,55,55,55.2,55.34,1850,102382.5,,1750,94.59
BAJAUTOFIN,EQ,24 05 2002,55.2,57,60,57,58.7,59.75,58.78,4275,251299.85,,3385,79.18
BAJAUTOFIN,EQ,27 05 2002,59.75,60,60,56.55,58.5,57.85,57.96,13160,762812.5,,11500,87.39
BAJAUTOFIN,EQ,28 05 2002,57.85,57,57,54.5,55,55.65,55.03,12151,668667.55,,9250,76.13
BAJAUTOFIN,EQ,29 05 2002,55.65,55,56.5,55,55.75,55.75,55.8,3410,190285,, , 
BAJAUTOFIN,EQ,30 05 2002,55.75,55,56.5,55,55.5,55.5,55.82,1990,111085,, , 
BAJAUTOFIN,EQ,31 05 2002,55.5,59,59,54.6,54.65,55,54.88,2841,155914.85,, , 
BAJAUTOFIN,EQ,03 06 2002,55,52,59.25,52,56.5,58.7,58.64,6627,388637,,5749,86.75
BAJAUTOFIN,EQ,04 06 2002,58.7,55.05,58.8,55.05,58,58,57.35,1395,80001,,1385,99.28
BAJAUTOFIN,EQ,05 06 2002,58,59,59.3,57.3,59.2,59.05,58.61,5417,317512.25,,4966,91.67
BAJAUTOFIN,EQ,06 06 2002,59.05,57,59.75,57,59,57.55,57.99,3606,209110.5,,2986,82.81
BAJAUTOFIN,EQ,07 06 2002,57.55,59,59,56.35,57,57,56.71,3500,198497.5,,3450,98.57
BAJAUTOFIN,EQ,10 06 2002,57,57.1,59.65,57.1,58.5,58.65,58.2,4481,260801.7,,4232,94.44
BAJAUTOFIN,EQ,11 06 2002,58.65,58,62,58,60.15,60,59.77,5620,335912.25,,4747,84.47
BAJAUTOFIN,EQ,12 06 2002,60,60.5,60.9,58.15,59.25,59.25,59.41,1733,102958.2,,1333,76.92
BAJAUTOFIN,EQ,13 06 2002,59.25,59,60.5,58.15,58.75,58.75,58.99,1230,72553.75,,850,69.11
BAJAUTOFIN,EQ,14 06 2002,58.75,60.25,62.8,58.85,60.7,60.6,60.24,7293,439336.15,,6059,83.08
BAJAUTOFIN,EQ,17 06 2002,60.6,60.55,63.15,60.55,61.95,61.7,61.7,5292,326499.6,,4673,88.3
BAJAUTOFIN,EQ,18 06 2002,61.7,64.9,64.9,62.1,62.4,62.5,62.75,5212,327035.8,,4056,77.82
BAJAUTOFIN,EQ,19 06 2002,62.5,61.05,61.95,60,60.25,60.25,60.97,3337,203446.95,,3087,92.51
BAJAUTOFIN,EQ,20 06 2002,60.25,60,62.75,60,61.8,62.55,61.94,5733,355126.6,,5000,87.21
BAJAUTOFIN,EQ,21 06 2002,62.55,64,64,61.25,62,61.7,62.4,3950,246471,,3201,81.04
BAJAUTOFIN,EQ,24 06 2002,61.7,61,61.45,59.3,61.4,61.3,60.32,3279,197803.7,,2418,73.74
BAJAUTOFIN,EQ,25 06 2002,61.3,62,63,59.15,60.6,60.65,60.85,2715,165215,,2245,82.69
BAJAUTOFIN,EQ,26 06 2002,60.65,53.55,60.45,53.55,60,59.6,59.17,2147,127040.05,,1610,74.99
BAJAUTOFIN,EQ,27 06 2002,59.6,60.5,60.75,58.55,60,59.9,59.59,1320,78665,,1265,95.83
BAJAUTOFIN,EQ,28 06 2002,59.9,60,60.7,59.1,59.1,59.2,59.96,1115,66850.6,,1015,91.03
BAJAUTOFIN,EQ,01 07 2002,59.2,59.05,62.45,59.05,61,61,61.25,2130,130470.3,,1900,89.2
BAJAUTOFIN,EQ,02 07 2002,61,62.25,62.4,61.1,61.1,61.35,62.03,5931,367929,,5600,94.42
BAJAUTOFIN,EQ,03 07 2002,61.35,62.05,62.5,60.05,61.05,61.6,61.56,3319,204328.8,,2874,86.59
BAJAUTOFIN,EQ,04 07 2002,61.6,62,62.8,61.05,62,62.3,61.88,2710,167700.75,,2260,83.39
BAJAUTOFIN,EQ,05 07 2002,62.3,62.7,63.75,61.7,63,63,62.83,5730,360042.5,,4805,83.86
BAJAUTOFIN,EQ,08 07 2002,63,62,64.45,62,63,63.4,63.52,4752,301833.25,,2902,61.07
BAJAUTOFIN,EQ,09 07 2002,63.4,63,64.9,62.75,64,63.3,63.29,31270,1979052.7,,24200,77.39
BAJAUTOFIN,EQ,10 07 2002,63.3,61.85,61.85,58,59.2,58.85,59.14,13450,795409.5,,10148,75.45
BAJAUTOFIN,EQ,11 07 2002,58.85,56.1,58.75,56.1,58.5,58.45,58.32,1460,85153.25,,1425,97.6
BAJAUTOFIN,EQ,12 07 2002,58.45,62,62,59.1,60,59.95,60.1,2350,141242.5,,1850,78.72
